State,District,Subject,LO_Code,Description,Score
Chhattisgarh,Manendragarh Chirimiri Bharatpur,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",40
Chhattisgarh,Mohla Manpur Ambagarh Chouki,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",38
Chhattisgarh,Mungeli,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",36
Chhattisgarh,Narayanpur,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",29
Chhattisgarh,Raigarh,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",42
Chhattisgarh,Raipur,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",36
Chhattisgarh,Rajnandgaon,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",39
Chhattisgarh,Sakti,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",35
Chhattisgarh,Sarangarh Bilaigarh,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",39
Chhattisgarh,Sukma,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Chhattisgarh,Surajpur,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",37
Chhattisgarh,Surguja,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",44
Chhattisgarh,Balod,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",38
Chhattisgarh,Baloda Bazar,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",41
Chhattisgarh,Balrampur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",42
Chhattisgarh,Bastar,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",44
Chhattisgarh,Bemetara,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",37
Chhattisgarh,Bijapur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",44
Chhattisgarh,Bilaspur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",41
Chhattisgarh,Dantewada,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",38
Chhattisgarh,Dhamtari,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",35
Chhattisgarh,Durg,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",36
Chhattisgarh,Gariyaband,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",31
Chhattisgarh,Gaurella Pendra Marwahi,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",35
Chhattisgarh,Janjgir-Champa,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",38
Chhattisgarh,Jashpur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",43
Chhattisgarh,Kabirdham,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",39
Chhattisgarh,Kanker,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",33
Chhattisgarh,Khairgarh Chhuikhadan Gandai,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",37
Chhattisgarh,Kondagaon,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",40
Chhattisgarh,Korba,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",35
Chhattisgarh,Korea,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",39
Chhattisgarh,Mahasamund,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",34
Chhattisgarh,Manendragarh Chirimiri Bharatpur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",35
Chhattisgarh,Mohla Manpur Ambagarh Chouki,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",38
Chhattisgarh,Mungeli,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",41
Chhattisgarh,Narayanpur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",30
Chhattisgarh,Raigarh,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",42
Chhattisgarh,Raipur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",32
Chhattisgarh,Rajnandgaon,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",36
Chhattisgarh,Sakti,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",40
Chhattisgarh,Sarangarh Bilaigarh,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",38
Chhattisgarh,Sukma,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",30
Chhattisgarh,Surajpur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",35
Chhattisgarh,Surguja,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",46
Chhattisgarh,Balod,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",33
Chhattisgarh,Baloda Bazar,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Balrampur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Bastar,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",35
Chhattisgarh,Bemetara,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",33
Chhattisgarh,Bijapur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",39
Chhattisgarh,Bilaspur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",30
Chhattisgarh,Dantewada,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",32
Chhattisgarh,Dhamtari,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Chhattisgarh,Durg,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Gariyaband,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",29
Chhattisgarh,Gaurella Pendra Marwahi,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Chhattisgarh,Janjgir-Champa,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",27
Chhattisgarh,Jashpur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",33
Chhattisgarh,Kabirdham,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Kanker,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",33
Chhattisgarh,Khairgarh Chhuikhadan Gandai,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Chhattisgarh,Kondagaon,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",38
Chhattisgarh,Korba,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",35
Chhattisgarh,Korea,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",36
Chhattisgarh,Mahasamund,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Manendragarh Chirimiri Bharatpur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",32
Chhattisgarh,Mohla Manpur Ambagarh Chouki,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",36
Chhattisgarh,Mungeli,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",36
Chhattisgarh,Narayanpur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Raigarh,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",35
Chhattisgarh,Raipur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Rajnandgaon,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",30
Chhattisgarh,Sakti,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Sarangarh Bilaigarh,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",34
Chhattisgarh,Sukma,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",30
Chhattisgarh,Surajpur,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",28
Chhattisgarh,Surguja,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",36
Jammu & Kashmir,Anantnag,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",56
Jammu & Kashmir,Bandipora,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",51
Jammu & Kashmir,Baramulla,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",53
Jammu & Kashmir,Budgam,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",49
Jammu & Kashmir,Doda,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",50
Jammu & Kashmir,Ganderbal,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",47
Jammu & Kashmir,Jammu,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",51
Jammu & Kashmir,Kathua,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",46
Jammu & Kashmir,Kishtwar,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",46
Jammu & Kashmir,Kulgam,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",50
Jammu & Kashmir,Kupwara,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",50
Jammu & Kashmir,Poonch,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",41
Jammu & Kashmir,Pulwama,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",58
Jammu & Kashmir,Rajouri,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",42
Jammu & Kashmir,Ramban,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",43
Jammu & Kashmir,Reasi,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",42
Jammu & Kashmir,Samba,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",48
Jammu & Kashmir,Shopian,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",49
Jammu & Kashmir,Srinagar,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",59
Jammu & Kashmir,Udhampur,Language,C-1.1,"C-1.1 Identifies main points and summarises from a careful listening or reading of the text (news articles, reports, editorials)",50
Jammu & Kashmir,Anantnag,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Bandipora,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Baramulla,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Jammu & Kashmir,Budgam,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Jammu & Kashmir,Doda,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Ganderbal,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Jammu,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Kathua,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",36
Jammu & Kashmir,Kishtwar,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",30
Jammu & Kashmir,Kulgam,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Jammu & Kashmir,Kupwara,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",35
Jammu & Kashmir,Poonch,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",31
Jammu & Kashmir,Pulwama,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",39
Jammu & Kashmir,Rajouri,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",31
Jammu & Kashmir,Ramban,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Jammu & Kashmir,Reasi,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",32
Jammu & Kashmir,Samba,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",33
Jammu & Kashmir,Shopian,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",34
Jammu & Kashmir,Srinagar,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",36
Jammu & Kashmir,Udhampur,Mathematics,C-1.2,"C-1.2 Discovers, identifies, and explores patterns in numbers and describes rules for their formation (e.g., multiples of 7, powers of 3, prime numbers), and explains relations between different patterns",35
Jammu & Kashmir,Anantnag,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",30
Jammu & Kashmir,Bandipora,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Baramulla,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",25
Jammu & Kashmir,Budgam,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",27
Jammu & Kashmir,Doda,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",27
Jammu & Kashmir,Ganderbal,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",23
Jammu & Kashmir,Jammu,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",28
Jammu & Kashmir,Kathua,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Kishtwar,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",32
Jammu & Kashmir,Kulgam,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",29
Jammu & Kashmir,Kupwara,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Poonch,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",28
Jammu & Kashmir,Pulwama,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",28
Jammu & Kashmir,Rajouri,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",27
Jammu & Kashmir,Ramban,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",24
Jammu & Kashmir,Reasi,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",31
Jammu & Kashmir,Samba,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Shopian,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Srinagar,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",30
Jammu & Kashmir,Udhampur,Science,C-1.1,"C-1.1 Classifies matter based on observable physical (solid, liquid, gas, shape, volume, density, transparent, opaque, translucent, magnetic, non-magnetic, conducting, non-conducting) and chemical characteristics",26
Jammu & Kashmir,Anantnag,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Jammu & Kashmir,Bandipora,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",29
Jammu & Kashmir,Baramulla,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Jammu & Kashmir,Budgam,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",30
Jammu & Kashmir,Doda,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",35
Jammu & Kashmir,Ganderbal,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",32
Jammu & Kashmir,Jammu,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",31
Jammu & Kashmir,Kathua,Social Science,C-1.1,"C-1.1 Collects and interprets multiple sources of information (primary and secondary) to understand the historical, cultural, geographical, and socio-political aspects of human life",29
